,FirstBlood,WardsPlacedDiff,WardsDestroyedDiff,KillsDiff,AssistsDiff,Dragons,Heralds,TowersDestroyedDiff,GoldDiff,AvgLevelDiff,ExperienceDiff,CSdiff,JungleMinionsKilledDiff
8467,1,5,-1,3,0,1,0,0,3046,0.40000000000000036,442,51,-4
9761,1,29,-5,-3,-5,-1,0,0,-967,-0.40000000000000036,-1216,20,-1
3633,0,-41,2,-7,-11,-1,0,0,-2653,-0.20000000000000018,-1372,1,7
5052,0,2,-2,-7,-15,-1,0,0,-3089,-0.40000000000000036,-2151,-24,4
877,1,4,-2,4,-1,-1,0,0,1936,0.40000000000000036,1799,50,-8
3683,1,-2,0,10,20,0,0,0,4007,0.0,970,1,-16
8283,0,-4,4,-1,-7,-1,1,0,-1614,-0.20000000000000018,15,-9,-25
7051,0,5,-1,-5,-7,-1,-1,0,-3738,-0.20000000000000018,-1260,-23,-4
8190,0,-24,-1,-4,-9,-1,0,0,-2191,-0.39999999999999947,-1498,5,-15
2106,0,3,-2,1,-1,-1,1,0,545,0.20000000000000018,1033,29,16
8304,0,-2,1,-1,1,1,-1,0,350,-0.20000000000000018,-664,6,8
3841,0,50,2,2,3,0,0,0,-81,0.20000000000000018,882,-26,9
9680,1,14,1,2,7,-1,0,0,1057,0.0,-143,-44,21
2570,1,14,3,2,1,1,0,0,2210,0.8000000000000007,2411,18,32
4469,1,7,0,3,7,0,0,0,1269,0.0,788,4,16
6712,0,41,2,-4,-6,-1,-1,0,-2140,-0.20000000000000018,-1892,-16,-8
3679,0,-13,1,10,12,0,1,1,5433,0.7999999999999998,3364,13,-18
6509,0,161,-2,1,2,0,0,0,395,0.20000000000000018,-504,46,-27
7243,1,-8,-2,-4,-9,0,0,0,-1492,-0.39999999999999947,-1219,-23,19
7802,1,5,-1,6,7,0,1,0,2680,0.5999999999999996,1517,-2,-8
1925,0,0,-2,0,1,1,0,0,1262,0.0,413,18,3
6703,0,-1,1,-3,-7,-1,1,0,-377,0.0,414,24,4
1532,1,-1,2,2,6,1,1,0,752,0.20000000000000018,344,-29,-13
931,0,-22,-3,0,1,-1,0,0,380,0.0,-674,29,-1
8008,1,53,2,7,7,-1,1,0,3313,0.20000000000000018,1465,-5,-1
6774,0,-1,0,-3,-4,1,0,0,-36,-0.20000000000000018,-752,12,3
8316,1,-28,3,3,2,0,-1,0,1239,0.1999999999999993,568,12,0
7884,0,4,-2,-6,-3,-1,0,0,-3251,-0.6000000000000005,-2143,-31,-7
9466,1,1,1,7,3,0,0,0,2194,0.40000000000000036,1814,15,5
7168,1,2,-1,8,10,1,0,0,3222,0.40000000000000036,2205,-9,-4
7581,1,22,3,0,-1,-1,1,0,946,0.0,594,9,3
2952,0,0,1,-8,-11,-1,1,0,-4019,-0.40000000000000036,-2008,-33,10
2581,1,-2,0,-6,-7,0,1,0,-3443,-0.6000000000000005,-2284,-25,-4
2603,0,1,0,1,2,1,0,0,-287,0.0,-1045,-31,0
3108,0,1,0,-4,-7,0,0,0,-1281,0.0,-602,17,8
6796,1,29,1,7,9,-1,-1,0,3855,0.5999999999999996,1646,16,-1
7224,1,3,-5,-6,-4,-1,0,-1,-3954,-0.6000000000000005,-1940,-49,-14
4624,1,0,3,-3,0,1,0,0,217,0.20000000000000018,72,21,10
1759,0,-8,-1,-1,1,-1,0,0,-915,0.0,3,-11,-14
9831,0,22,2,-7,-4,1,0,0,-3084,-1.0,-3141,-7,-12
8374,1,-6,3,-4,-13,-1,0,0,-1984,-0.20000000000000018,-1530,-3,13
4899,1,0,3,4,7,1,0,0,3909,0.6000000000000005,1938,33,16
1018,1,-4,-2,9,13,1,0,0,5349,0.6000000000000005,4131,64,0
7196,0,0,1,-2,-3,-1,-1,0,-404,-0.20000000000000018,-1058,22,-7
7705,1,-2,1,-3,-2,0,-1,0,-1348,-1.0,-2082,-32,-12
7146,1,0,0,-2,-5,-1,0,0,-517,0.20000000000000018,-425,-19,5
3314,0,-12,4,4,2,1,0,0,2598,1.4000000000000004,4512,58,3
172,1,-6,-1,0,-2,-1,-1,0,-837,0.0,-660,-36,0
9875,0,42,-21,2,5,1,0,0,782,0.20000000000000018,888,27,-8
7834,1,-52,3,4,5,1,0,0,993,0.20000000000000018,872,-2,-15
8699,1,-16,0,3,5,1,0,0,1012,0.20000000000000018,191,11,1
7503,1,26,1,5,3,1,1,0,2450,0.40000000000000036,2233,26,4
6346,0,2,0,-8,-10,0,0,0,-4962,-0.5999999999999996,-2384,-3,-14
2089,1,3,0,-3,-7,1,0,0,-1857,-0.8000000000000007,-2651,-17,-3
2020,1,2,1,5,1,1,1,0,2756,0.20000000000000018,2028,39,-7
9712,1,-29,-1,-3,-4,0,0,0,-2162,-0.6000000000000005,-2253,-7,-6
765,1,17,6,1,-1,-1,1,0,1188,0.5999999999999996,2851,12,20
2025,0,53,-1,-4,-4,0,0,0,-3679,-0.5999999999999996,-3273,-92,-18
6383,1,4,-1,1,0,-1,0,0,-29,-0.40000000000000036,-997,2,-12
7305,1,-22,3,6,0,0,0,0,2961,0.6000000000000005,2627,19,19
3761,1,-20,0,1,-1,1,1,0,1478,0.0,483,38,-13
4655,0,4,-2,-5,-6,-1,-1,-1,-4715,-0.8000000000000007,-1691,-30,4
4740,0,24,0,0,-4,0,0,0,-268,0.20000000000000018,407,-17,12
3051,1,-3,2,2,7,1,0,0,385,0.0,-71,-20,-2
7615,1,4,-2,8,7,1,0,1,6289,1.1999999999999993,3996,38,24
1323,1,13,-1,7,11,1,1,0,3413,0.0,396,4,14
1485,1,0,-1,-2,-4,-1,-1,0,-424,0.20000000000000018,-630,-11,16
4032,1,0,3,-4,-5,0,0,0,-2393,-0.20000000000000018,-881,-31,-7
2164,1,-2,1,8,6,1,0,0,4073,0.40000000000000036,1397,23,6
4264,1,-2,1,3,4,1,0,0,2875,0.7999999999999998,3035,39,16
9836,1,1,2,-2,-6,0,-1,0,-2111,-0.20000000000000018,-1573,-2,-11
9278,0,39,1,-1,-1,1,0,0,-832,0.0,541,-37,9
5395,0,-2,2,9,5,1,-1,0,2577,0.6000000000000005,2588,3,-1
5497,0,20,1,-7,-4,1,-1,-1,-6374,-1.2000000000000002,-4421,-67,-15
1801,1,90,2,-1,2,0,1,0,-692,0.0,-736,-14,-14
5035,0,4,-1,-2,-3,-1,0,0,-946,0.20000000000000018,630,-19,11
2041,0,-2,-2,-2,-2,1,0,0,-1501,-0.5999999999999996,-878,16,-20
8330,1,-44,1,-5,-2,0,0,0,-1518,-0.40000000000000036,-2542,17,-16
8728,1,3,0,2,11,0,0,0,1032,-0.39999999999999947,-617,-4,-1
4549,0,-3,-2,-7,-6,-1,-1,-1,-4395,-1.0,-4086,-9,-21
7268,0,1,0,3,5,1,0,0,1992,0.40000000000000036,2096,4,23
5840,0,33,2,2,5,0,0,0,734,0.7999999999999998,1966,4,4
3672,0,2,-3,3,4,-1,1,0,1430,0.0,916,-25,-9
5477,0,-2,1,4,11,-1,0,0,1344,0.40000000000000036,2079,-13,0
936,0,-66,3,1,2,1,-1,0,1606,0.20000000000000018,1036,39,1
6350,1,4,-1,1,4,1,0,0,1037,0.0,111,-11,1
9321,1,13,1,7,10,1,0,0,3453,0.6000000000000005,1775,3,-4
8844,1,-2,-16,5,5,1,1,1,4062,0.6000000000000005,2618,20,7
5203,1,3,-4,3,3,-1,1,1,1870,-0.40000000000000036,-729,-3,-24
4364,1,7,-7,3,-1,1,1,0,919,0.0,94,-16,-7
8758,0,-5,0,-4,-5,-1,-1,0,-1711,0.0,-1086,42,-12
9737,0,2,-5,-2,-8,0,1,0,-144,0.39999999999999947,1497,42,8
9142,0,-1,1,1,-1,1,0,0,-693,-0.20000000000000018,-919,-31,-3
606,1,4,-2,-3,-3,-1,-1,0,-146,0.0,-399,-11,27
659,1,-1,-2,4,0,1,0,0,3328,0.7999999999999998,3696,64,22
4730,0,-65,3,3,3,-1,-1,0,1233,0.0,336,32,-7
8866,1,-3,4,-3,0,-1,-1,-1,-2526,-0.40000000000000036,-1811,7,4
2470,0,2,1,-2,-2,-1,1,0,-280,0.40000000000000036,903,27,-12
7208,0,19,-11,-3,-4,-1,-1,0,11,0.0,-139,31,12
7419,0,-117,8,5,7,1,0,0,376,0.20000000000000018,-470,-24,-20
1681,1,-2,1,8,4,1,0,0,4287,0.7999999999999998,3938,89,24
2945,1,-1,-5,4,2,0,1,0,2533,0.20000000000000018,1568,14,10
5737,1,1,0,7,5,0,0,1,6581,1.0,3949,85,6
2348,1,-1,1,3,4,1,0,0,91,-0.40000000000000036,-1992,-26,-11
7220,1,1,0,-1,-5,0,-1,0,731,0.0,44,25,11
4991,1,-24,-2,-9,-5,-1,0,0,-3719,-1.0,-3695,-45,-4
5119,1,0,0,-1,-4,1,0,0,-751,-0.40000000000000036,-1229,-37,-5
8219,1,1,-1,2,2,-1,0,0,1625,0.20000000000000018,552,1,0
4898,0,-10,0,-4,-6,-1,0,0,-4259,-0.8000000000000007,-4262,-71,-24
9248,1,-1,-1,-1,1,-1,-1,0,-662,0.0,-951,-31,-10
7389,1,-3,1,-2,-4,-1,0,0,-1589,0.0,-575,7,-1
9112,0,1,-2,-8,-9,-1,0,0,-4552,-1.0,-4208,-45,-8
5417,0,-2,0,-5,-7,0,-1,0,-2004,-0.20000000000000018,-1407,-1,7
7949,1,-16,-1,2,7,-1,1,0,1050,-0.20000000000000018,-1270,30,-7
9231,1,3,-2,2,0,0,1,0,1680,0.0,473,44,6
8084,1,0,2,7,6,0,0,0,3703,1.0,3118,18,-3
838,0,-1,1,-1,4,1,0,0,-1089,-0.20000000000000018,-2134,-29,2
7007,1,-3,-2,2,3,-1,0,0,1284,0.20000000000000018,395,32,-17
9755,0,-2,-1,0,4,0,0,0,-350,0.0,49,5,9
5080,0,-3,-2,3,8,-1,0,0,911,-0.20000000000000018,-276,-1,-16
2166,0,-4,1,-10,-16,0,0,0,-4245,-0.6000000000000005,-3455,-29,-1
7683,1,0,-1,-2,1,0,-1,0,-207,-0.20000000000000018,-1282,19,-8
6074,0,-12,3,-5,-7,-1,0,0,-2689,-0.40000000000000036,-1566,-54,1
2324,0,1,-4,-5,-4,-1,-1,0,-3613,-0.5999999999999996,-2636,-50,-8
8569,0,-111,2,-2,-5,1,0,0,-862,0.0,931,-3,6
7116,1,-1,-1,6,12,1,0,0,4311,0.40000000000000036,2572,-6,23
9151,1,1,-1,8,10,0,1,0,6703,1.7999999999999998,5604,69,-2
5704,1,-14,2,-4,-5,0,0,0,-1841,-0.20000000000000018,-357,5,16
9721,1,4,-1,-3,-6,1,1,0,-1920,-0.20000000000000018,-363,-39,12
9306,1,2,-2,3,1,1,1,0,1994,0.40000000000000036,2643,10,21
7736,1,-45,13,1,3,1,0,0,1074,0.0,237,9,4
3167,1,1,0,10,9,0,0,0,4006,1.0,3678,55,-16
9343,1,-8,3,1,-2,-1,1,0,688,0.0,415,18,-3
124,0,-1,-4,-7,-9,-1,0,0,-4782,-0.6000000000000005,-3408,-52,-11
2740,1,28,-1,-1,-3,-1,1,1,760,0.20000000000000018,120,-11,-4
3586,1,-10,0,0,3,-1,1,0,1465,0.40000000000000036,1232,26,-5
6750,1,-2,0,2,-1,1,-1,0,31,-0.20000000000000018,-741,-15,-16
1318,0,-4,2,-5,-9,1,1,0,-1305,-0.8000000000000007,-1101,4,19
6011,1,1,1,4,3,1,-1,0,1644,0.40000000000000036,987,-11,8
9802,1,0,-1,-3,2,-1,-1,-1,-3291,-1.0,-2502,-25,-22
3557,1,20,-1,-2,2,0,0,0,-1069,-0.5999999999999996,-1901,9,-21
156,0,-24,8,8,4,1,1,0,4079,1.2000000000000002,5568,14,31
4507,1,21,1,1,0,0,0,1,1953,0.20000000000000018,135,0,-2
1377,0,-3,2,-5,-4,0,0,0,-1806,-0.40000000000000036,-1253,27,3
8527,0,5,-4,-1,-3,-1,0,0,-729,0.0,-192,-6,2
3462,0,-4,1,-7,-11,-1,0,0,-3865,-0.40000000000000036,-2920,-42,-8
1130,0,1,-2,-2,-3,-1,-1,0,-542,-0.40000000000000036,-254,-16,3
2814,0,-45,-3,-5,-5,-1,-1,-2,-4579,-0.6000000000000005,-3361,-9,-22
709,0,-19,4,0,-1,-1,0,0,-71,0.40000000000000036,994,-6,13
4921,0,3,-1,-3,-12,1,0,0,-2018,-0.7999999999999998,-1345,40,-31
924,1,-3,3,-2,-4,0,0,0,-143,0.20000000000000018,462,45,4
49,0,-22,-5,0,2,0,0,0,-808,-0.40000000000000036,-1655,-35,12
3796,0,73,0,-7,-8,-1,-1,-1,-5578,-0.40000000000000036,-2480,-45,-17
7282,0,15,1,-3,-2,0,0,0,-1681,-0.20000000000000018,41,-22,7
498,1,-1,2,2,4,1,1,0,579,0.0,-37,-29,-9
1020,0,89,2,1,-6,0,0,0,225,0.20000000000000018,787,10,-10
7447,1,-32,-2,5,-1,-1,0,0,1428,0.0,463,-4,11
7750,1,-1,-2,1,3,0,0,0,-1253,0.0,17,3,-12
4306,0,2,1,10,8,-1,1,0,6081,1.0,4748,38,16
3236,0,-20,1,-1,3,0,0,-1,-3024,-0.40000000000000036,-1285,-38,-3
4976,0,-29,1,-4,-4,-1,0,0,-2283,-0.40000000000000036,-1969,-35,-12
1061,1,-6,3,-1,0,-1,0,0,-2268,-0.6000000000000005,-2502,-41,-26
111,0,1,0,-5,-3,1,1,0,-2896,-0.6000000000000005,-2081,-4,-32
1376,0,-29,14,1,0,-1,-1,0,389,0.0,-279,16,-5
6819,0,4,0,-7,-7,-1,-1,0,-3779,-0.6000000000000005,-1537,-2,13
9091,0,4,-1,1,-3,1,1,0,-594,-0.20000000000000018,-1344,-26,-5
4023,1,21,-3,4,-3,-1,0,0,2310,1.1999999999999993,4456,-9,50
4883,1,6,-3,2,4,-1,1,0,1295,-0.40000000000000036,-80,-15,2
6676,1,-5,1,1,2,-1,0,0,1180,0.0,1124,15,12
7233,1,24,1,7,4,1,1,1,5475,0.5999999999999996,3713,31,8
4725,0,-3,3,3,5,0,1,0,178,0.6000000000000005,1499,-17,5
4086,0,1,1,-4,-4,0,-1,0,-2347,-0.40000000000000036,-1346,-29,-3
1765,1,0,-2,3,7,-1,0,0,2197,-0.40000000000000036,233,-18,24
7035,1,32,2,0,2,1,-1,-1,-1300,-0.20000000000000018,-120,15,4
170,1,0,-1,-2,-4,-1,-1,0,-2074,-0.39999999999999947,-1795,-8,-3
5253,0,0,-1,-5,-4,-1,-1,0,-1158,-0.40000000000000036,-1281,-12,20
4376,1,-37,-1,6,9,0,0,0,5027,1.0,3394,24,16
5870,0,-11,-4,-1,-3,-1,1,0,-1071,-0.20000000000000018,-120,-32,-1
30,1,1,3,5,8,1,0,0,2883,0.7999999999999998,2111,1,4
8293,1,5,-6,1,1,-1,0,0,-11,-0.6000000000000005,-1495,7,-20
2371,1,-1,4,5,6,1,0,0,2268,0.20000000000000018,635,21,-3
7867,1,0,-2,1,-1,0,0,0,960,0.20000000000000018,39,14,3
1601,1,-75,4,4,4,-1,-1,0,2251,0.0,-284,-13,-7
1873,0,2,-1,-2,-2,0,0,0,194,0.0,-220,28,12
9292,0,-8,-1,-5,-8,-1,0,0,-3866,-0.6000000000000005,-1987,-18,-11
6194,1,-41,-2,-6,-9,0,0,0,-1213,-0.40000000000000036,-769,58,3
516,0,12,1,-2,-4,1,0,0,-1636,-0.20000000000000018,-872,-15,-12
5285,0,21,-17,6,12,1,-1,0,1715,0.20000000000000018,1548,-16,0
3892,1,-8,0,-1,-2,1,0,0,-811,0.0,-410,-12,7
9822,0,4,-2,-1,-1,1,-1,0,-673,-0.40000000000000036,-1332,-16,-14
5621,0,-13,3,-6,-2,0,0,0,-3584,-0.7999999999999998,-3674,-38,-20
7730,0,-51,1,2,2,1,1,0,-445,-0.20000000000000018,-293,-7,-14
4904,0,-1,-1,-4,-3,-1,-1,0,-2964,-0.6000000000000005,-2587,-16,-20
6280,1,-5,-2,-11,-17,-1,0,0,-4511,-1.2000000000000002,-4211,-13,5
3043,1,39,0,3,-1,-1,1,0,907,0.0,-86,-21,22
9269,1,-4,4,-3,1,-1,0,0,-89,0.0,-953,20,-9
4735,1,0,1,-3,-1,0,0,0,-2332,-0.5999999999999996,-2671,-28,-14
5302,1,5,-1,8,7,1,0,1,6148,0.7999999999999998,3541,55,10
1070,1,0,0,0,3,0,0,0,941,0.20000000000000018,129,52,-15
3308,0,-115,0,3,-1,0,0,-1,1249,0.5999999999999996,1879,40,-4
4637,0,-25,0,0,-3,1,-1,0,-108,-0.5999999999999996,-914,12,-6
167,1,-23,1,0,-3,-1,0,0,-93,-0.20000000000000018,-561,-2,2
5095,1,-1,0,3,-1,1,1,0,1369,0.6000000000000005,2756,-8,20
2258,0,-2,0,-3,-4,1,1,0,-2069,0.20000000000000018,-242,-9,16
8522,0,-3,-1,-1,0,-1,-1,0,-968,0.0,-1029,-12,-5
8931,0,-32,0,1,2,-1,0,0,848,-0.20000000000000018,463,36,-12
9312,0,2,-2,-9,-3,0,0,-1,-5206,-0.20000000000000018,-1622,-70,6
7022,1,120,4,4,1,0,0,0,2986,0.39999999999999947,2450,62,-10
2908,1,-1,-4,-1,0,-1,-1,0,-726,-0.6000000000000005,-1168,15,-12
5240,1,-5,2,-3,-5,0,0,0,-1844,-0.6000000000000005,-2222,-24,0
5772,1,-2,-2,6,11,-1,0,0,3446,0.20000000000000018,1559,-15,5
1309,1,-8,0,-5,-4,-1,0,0,-1964,-1.0,-3710,-17,-21
8140,0,34,-2,-4,-2,0,0,0,-1980,-0.40000000000000036,-973,-29,0
2108,1,1,-3,-1,-6,-1,-1,0,-1623,-0.20000000000000018,-951,-59,-8
7909,1,-37,1,2,1,1,1,0,970,0.20000000000000018,748,22,0
2366,1,3,-1,4,2,1,0,0,1281,0.20000000000000018,-5,-12,15
7688,0,1,-1,3,0,1,0,0,1959,0.6000000000000005,2441,7,17
3274,1,-7,2,4,2,1,-1,0,1530,0.40000000000000036,334,0,12
3795,1,-2,0,3,4,1,0,0,2461,0.6000000000000005,1779,20,12
968,0,6,-4,-4,-8,-1,0,0,-1630,-0.20000000000000018,-130,-22,10
3168,0,26,-3,1,6,1,0,0,-876,0.0,-1141,-43,-12
2262,1,1,0,-2,-4,-1,0,0,-712,-0.20000000000000018,-537,40,-24
260,0,-2,-1,-2,-4,-1,1,0,-406,0.0,-14,35,-4
272,1,4,-1,-4,-4,-1,0,0,-1334,-0.40000000000000036,-1607,3,4
638,0,-2,3,-5,-9,-1,0,0,-2494,0.0,-1188,2,-13
3964,0,5,-3,4,2,0,0,0,2648,0.6000000000000005,2595,66,5
8359,1,4,2,2,1,-1,1,0,1517,0.20000000000000018,-69,10,1
1021,1,3,-1,4,7,1,-1,0,459,0.0,-1147,-38,-17
1745,0,-3,0,2,5,0,0,0,449,-0.20000000000000018,-260,37,-9
5256,0,-3,0,4,2,-1,0,0,1176,0.0,763,0,-1
625,1,0,-1,-3,0,1,-1,0,1158,0.20000000000000018,191,23,39
5714,1,0,1,2,6,1,1,0,1500,-0.20000000000000018,-1268,-10,-24
9801,0,-4,-1,-2,0,-1,0,0,-1213,-0.20000000000000018,-1013,-47,8
5509,1,80,-2,-3,-5,1,0,0,-1942,-0.40000000000000036,-2662,-31,-4
7104,1,3,1,3,8,0,0,0,1625,0.20000000000000018,121,6,-7
7167,1,-5,2,0,0,-1,0,1,1917,0.20000000000000018,1322,13,24
5025,0,5,-3,-2,-1,-1,0,0,-2491,-0.6000000000000005,-1771,-59,-3
5592,1,46,1,10,14,1,1,1,5742,0.8000000000000007,3475,54,1
5948,1,-45,-1,1,4,0,0,0,734,0.0,-965,3,-7
4290,0,1,-1,-8,-11,-1,0,0,-3279,-0.40000000000000036,-1466,-29,-5
6264,1,-1,-1,-1,-6,0,1,0,-112,0.40000000000000036,727,-5,11
9425,1,-2,1,3,6,1,0,0,2348,0.6000000000000005,1047,18,15
2534,1,6,-1,1,5,1,0,0,-471,-0.20000000000000018,-1021,-27,-4
6300,1,-28,1,2,0,-1,1,0,1792,0.0,217,3,3
7493,0,-2,-1,-4,1,-1,0,0,-1932,-0.40000000000000036,-930,-10,1
9637,1,-2,0,-6,-8,-1,0,0,-4236,-1.0,-4211,-24,-9
996,0,3,-3,-2,-2,0,0,0,-2105,-0.40000000000000036,-1815,-42,-12
2440,0,25,0,-1,-1,-1,0,0,-135,0.0,-997,-13,-9
4528,0,-20,2,0,-6,1,0,0,833,0.20000000000000018,383,30,27
5703,0,4,-1,6,7,1,-1,1,4298,0.40000000000000036,2299,55,0
2160,1,24,-2,1,3,0,0,0,-43,0.0,-152,-9,-15
2982,0,1,0,1,-1,-1,-1,0,16,-0.20000000000000018,560,4,21
4663,0,13,4,2,5,0,0,0,727,-0.20000000000000018,-566,31,1
3235,0,7,-4,-7,-7,0,0,0,-5191,-0.7999999999999998,-3819,-54,-9
1556,0,-1,3,-6,-7,0,-1,-1,-4891,-0.20000000000000018,-2335,-72,24
8261,1,45,-1,4,5,1,0,0,2508,0.39999999999999947,1742,-11,25
2345,0,-26,-1,-1,-5,0,0,0,-129,-0.40000000000000036,-726,49,4
7350,1,-2,0,-2,1,0,0,0,-791,-0.40000000000000036,-961,-47,-10
2009,0,-1,0,-6,-5,0,0,0,-3275,-0.40000000000000036,-3254,-50,7
6631,0,-14,-2,-4,1,-1,0,0,-2834,-0.7999999999999998,-3402,-46,-18
3297,0,0,-2,0,2,0,0,0,-873,-0.5999999999999996,-736,-10,-11
1596,1,-1,2,6,4,-1,0,0,3297,0.5999999999999996,2983,22,12
9148,1,0,3,9,8,1,0,0,3424,0.20000000000000018,1464,34,-8
231,1,11,0,3,6,0,0,0,1728,-0.20000000000000018,-738,32,-16
6291,0,-2,2,-3,3,0,1,0,-2247,-0.20000000000000018,-1938,-31,-19
8926,1,-37,1,-3,-3,0,0,0,-294,-0.20000000000000018,-1277,37,4
2584,0,-5,0,0,-3,-1,0,0,1759,0.6000000000000005,2524,30,25
510,1,-2,1,1,0,1,1,0,-11,-0.6000000000000005,-176,-3,1
7741,1,-4,-1,6,0,1,1,1,3456,0.5999999999999996,3233,45,0
5416,1,-4,2,0,1,-1,-1,0,96,0.0,-21,-12,3
1418,0,1,1,2,-1,1,0,0,721,0.5999999999999996,2077,6,1
8765,0,25,1,4,1,1,0,0,2233,0.6000000000000005,3109,-6,8
7158,0,-2,-2,-6,-11,0,0,0,-2954,-0.6000000000000005,-2865,3,-15
9001,0,-17,-3,0,-3,1,0,0,455,0.40000000000000036,524,34,-4
3692,0,-22,0,-5,-6,-1,-1,0,-2681,-0.40000000000000036,-1877,-18,8
198,0,-23,-1,-2,-7,-1,0,0,-1304,-0.20000000000000018,-552,6,-10
5136,0,-1,3,-3,-5,-1,-1,0,-598,0.0,-1285,30,-18
1426,0,-1,5,-4,-3,1,0,0,-2377,-0.5999999999999996,-2355,10,-37
3066,0,-1,2,-1,4,-1,1,0,-844,-0.40000000000000036,-689,-45,-15
1452,1,-3,6,1,1,0,0,0,-1706,-0.20000000000000018,-1027,-54,-16
9308,0,-8,3,-5,-5,-1,1,0,-2105,-0.20000000000000018,-1066,5,-3
9375,1,32,1,-2,-1,1,0,0,-1147,-0.20000000000000018,-1842,-6,-3
8149,1,-16,-2,6,5,1,0,0,2617,0.8000000000000007,2411,15,4
5037,0,-10,-1,5,0,0,0,0,686,0.5999999999999996,765,-19,-17
3255,1,19,0,2,4,-1,1,0,1206,0.0,1055,-33,19
5231,1,35,3,1,1,0,0,0,1254,0.20000000000000018,400,26,-8
9455,0,-2,-2,-6,-11,-1,-1,0,-1635,-0.20000000000000018,-1544,12,-13
946,0,-2,4,1,0,-1,0,0,1496,0.20000000000000018,1352,23,7
8385,0,-23,-3,4,5,1,-1,0,686,0.20000000000000018,350,29,-12
2407,1,3,-4,3,4,1,0,0,1975,0.0,1433,15,3
5507,0,-3,-1,-3,1,-1,0,0,-2111,-0.20000000000000018,-1385,-59,-25
8412,0,27,-1,-2,-1,-1,0,0,-1980,-0.5999999999999996,-3337,-36,-21
3536,1,-25,-1,2,-2,1,0,0,2439,0.6000000000000005,2070,19,14
3495,1,23,0,1,0,1,0,0,-164,0.20000000000000018,-313,-4,-2
6768,0,1,0,-1,2,-1,1,0,-177,0.1999999999999993,-113,29,-4
2548,1,-2,-2,-4,-5,-1,0,0,-1636,0.0,-1396,0,4
4598,1,1,0,-6,-1,0,-1,0,-4179,-1.0,-4531,-53,-21
318,0,-26,0,-1,-7,1,0,0,-88,0.0,-932,20,-2
2986,0,-2,-1,3,3,0,-1,0,799,0.20000000000000018,440,6,-12
3247,0,-6,0,-3,-4,-1,-1,0,-2760,-0.20000000000000018,-1872,-32,-1
5975,1,-62,3,2,4,-1,1,0,872,0.20000000000000018,-215,11,-10
8767,0,-17,3,5,3,0,0,0,1931,0.40000000000000036,2084,0,-17
8518,0,4,2,4,8,-1,-1,0,2582,0.6000000000000005,2732,21,28
7214,1,2,1,1,-1,-1,0,0,501,0.20000000000000018,642,23,3
4136,1,-21,-1,3,2,-1,0,0,1388,-0.20000000000000018,441,3,10
5069,0,19,0,-2,3,1,0,0,-928,-0.40000000000000036,-1753,-28,-4
2015,0,26,-2,-7,-6,0,-1,0,-3909,-0.40000000000000036,-1904,-26,0
3518,0,12,-2,-3,-7,0,0,0,-919,-0.20000000000000018,-923,32,12
1466,0,41,2,5,12,-1,1,0,1931,0.40000000000000036,1200,-6,-14
6,1,-39,2,1,-2,1,0,0,2411,0.39999999999999947,1563,61,18
7231,0,-11,3,3,6,0,0,0,287,0.20000000000000018,289,-10,-3
8510,1,7,1,3,4,1,1,0,1489,0.0,-192,-61,30
2635,1,1,1,-4,-4,0,0,0,-960,-1.0,-2502,3,-6
484,0,-5,0,0,-2,-1,0,0,631,0.1999999999999993,1404,14,5
1679,1,32,1,10,12,0,0,0,4172,0.40000000000000036,1918,-29,15
2330,1,-2,1,3,3,1,0,0,2296,0.6000000000000005,3462,21,16
1797,1,-22,3,5,11,1,-1,0,3575,0.40000000000000036,1394,61,-2
3799,0,0,1,5,11,0,0,0,2861,0.40000000000000036,1432,18,-15
6882,0,-3,0,-6,-7,-1,-1,0,-3041,-0.20000000000000018,-1317,-10,-10
7552,1,5,-2,-3,-7,1,0,0,-418,0.0,15,47,-2
7240,0,-6,3,0,-2,-1,0,0,-255,-0.20000000000000018,1128,0,4
9810,0,2,-2,5,8,1,0,0,2148,0.7999999999999998,1700,2,0
5596,0,3,2,1,1,0,0,0,811,0.6000000000000005,1501,64,15
6197,0,-24,-3,-5,-8,-1,0,0,-943,-0.20000000000000018,-708,19,-1
4914,1,-22,1,-1,-5,-1,1,1,1446,0.0,-1351,6,-5
6127,1,5,0,-1,-6,-1,0,0,-172,0.0,594,29,0
2628,0,-7,-1,-4,-5,-1,-1,0,-2825,-0.40000000000000036,-2497,-14,-21
3193,1,24,-2,0,-2,1,0,0,914,0.20000000000000018,1227,27,26
2999,1,0,-3,-6,-14,-1,0,0,-1683,0.0,-377,10,9
6815,0,24,-10,-1,0,1,-1,0,-1055,0.0,-207,-14,4
634,1,-3,0,9,7,1,1,0,1220,0.0,589,-5,-16
8409,1,-1,1,-4,-2,-1,-1,-1,-3131,-0.40000000000000036,-1768,11,13
6535,1,2,1,5,12,1,1,0,2733,0.6000000000000005,2062,-9,18
2183,0,21,1,-3,0,1,0,0,-2967,-0.6000000000000005,-3336,-75,-7
3395,1,1,0,3,2,-1,0,0,992,0.6000000000000005,393,19,-33
942,0,1,1,-2,0,-1,0,0,-403,-0.20000000000000018,-575,8,-10
4969,1,4,1,7,5,1,0,1,6529,0.7999999999999998,4484,72,-3
6562,0,146,-4,0,-1,1,0,0,-1233,-0.20000000000000018,270,-13,4
9835,0,-1,-2,-7,-10,0,0,-1,-6754,-1.8000000000000007,-5726,-83,-16
