,FirstBlood,WardsPlacedDiff,WardsDestroyedDiff,KillsDiff,AssistsDiff,Dragons,Heralds,TowersDestroyedDiff,GoldDiff,AvgLevelDiff,ExperienceDiff,CSdiff,JungleMinionsKilledDiff
7810,0,28,-2,-13,-20,-1,0,0,-7079,-1.4000000000000004,-4936,-35,-35
9262,1,3,-1,4,3,1,-1,0,2617,0.40000000000000036,1172,37,-23
7316,1,-11,1,8,12,1,0,0,4973,0.7999999999999998,3174,26,27
6158,0,-20,1,-5,0,1,-1,0,-2627,-1.2000000000000002,-4080,-18,-6
6281,1,2,1,-5,-7,-1,0,0,-1157,-0.40000000000000036,-84,20,19
1236,0,-3,4,-6,-8,-1,1,0,-2894,-0.40000000000000036,-1742,2,-11
2177,1,-17,-2,10,12,0,1,0,4177,0.5999999999999996,2615,2,-3
1257,1,142,-1,4,9,1,1,1,3663,0.7999999999999998,2748,24,26
1648,1,4,-2,-4,-9,1,-1,-2,-5763,-1.6000000000000005,-4731,-48,-4
5355,0,-5,3,7,12,-1,1,0,3183,0.40000000000000036,1321,5,-16
5635,0,3,3,2,3,0,0,0,67,-0.20000000000000018,-303,-37,5
7620,0,2,1,1,-1,-1,1,0,711,0.20000000000000018,1614,28,0
171,0,-6,2,1,0,0,1,0,-3,0.20000000000000018,1013,-2,15
1144,0,-46,0,-6,-6,0,0,0,-2313,-0.40000000000000036,-1210,24,-10
2680,1,4,0,8,6,-1,0,0,5109,0.6000000000000005,3009,28,8
1250,1,-32,2,1,2,0,-1,0,145,0.0,-729,-32,-7
8203,0,-5,0,2,-5,-1,1,1,2510,0.40000000000000036,2517,8,15
7480,0,4,1,5,8,1,0,0,1260,0.20000000000000018,1141,-18,-12
1936,0,-4,3,-2,-6,-1,0,0,-1758,-0.40000000000000036,-2010,-5,-9
3733,0,-34,-3,-7,-10,0,0,0,-2528,-0.40000000000000036,-1326,2,1
3827,1,29,4,-1,-8,1,0,0,143,-0.20000000000000018,-603,3,10
7079,1,0,0,2,5,-1,0,0,735,-0.20000000000000018,161,-44,-4
9743,0,-8,4,5,9,-1,0,0,1868,0.20000000000000018,1041,4,-4
8887,1,-16,4,2,-1,0,1,1,2002,0.40000000000000036,301,19,-22
6701,0,47,3,-2,-4,-1,-1,0,-286,0.20000000000000018,606,-18,17
5465,0,0,0,-4,-2,-1,-1,-1,-3832,-0.5999999999999996,-3324,-62,6
977,1,3,0,10,9,0,0,0,5853,0.7999999999999998,3870,41,17
6527,1,1,1,0,1,-1,1,0,-505,-0.20000000000000018,-602,-29,0
7259,0,-1,-3,-1,-1,0,0,0,-864,-0.20000000000000018,-865,-15,-9
772,1,-2,-3,1,0,1,0,0,-635,-0.40000000000000036,-1011,-7,-19
6310,0,-3,9,5,4,-1,1,0,1926,1.0,3729,37,25
3082,1,4,0,2,3,0,0,0,3100,0.20000000000000018,1653,57,13
2522,0,-23,-2,-7,-3,1,0,0,-4413,-0.6000000000000005,-3537,-78,5
1966,0,1,-2,-2,-4,-1,0,0,-2168,-0.20000000000000018,-1356,-4,-16
4039,0,-4,2,2,2,-1,1,1,2883,-0.40000000000000036,1059,31,-4
8730,1,-27,0,-4,-2,1,0,0,-2967,-0.7999999999999998,-4209,-46,-5
1673,1,3,2,0,4,0,1,0,-406,-0.7999999999999998,-1748,-25,-6
3336,0,2,0,2,5,-1,0,0,1954,0.20000000000000018,1045,19,10
4403,0,0,-1,-4,0,1,0,0,-2463,-0.8000000000000007,-2163,-18,20
2096,1,1,-1,4,5,1,0,0,3761,0.40000000000000036,2092,6,28
8285,0,-7,-2,-9,-15,1,0,0,-4513,-0.6000000000000005,-2787,-29,7
7308,0,25,-14,-5,-6,-1,0,0,-3253,-0.7999999999999998,-3049,-44,-22
1120,1,3,-1,1,0,1,0,0,763,0.20000000000000018,1243,38,-8
2718,1,1,-1,1,6,1,0,0,1722,0.40000000000000036,1857,47,15
6148,1,20,-1,1,0,1,0,0,2063,0.40000000000000036,708,26,24
4723,0,-2,1,-2,-5,-1,0,0,334,-0.20000000000000018,-302,40,-6
2469,0,-2,1,0,3,0,-1,0,-1851,-0.20000000000000018,-2039,-59,-12
6337,1,-2,2,6,8,1,0,0,3781,0.7999999999999998,3184,-7,9
6477,0,-6,-4,-5,-2,-1,-1,-1,-2218,-0.40000000000000036,-1083,-9,7
1719,0,0,3,-5,-4,-1,0,0,-4404,-0.40000000000000036,-3165,-73,12
5492,0,4,2,-4,-6,-1,0,0,-3130,-0.6000000000000005,-2448,-42,6
1434,0,-5,3,0,4,-1,-1,0,-1137,-0.20000000000000018,-1402,-34,-9
2428,0,-41,-1,-5,-3,-1,0,0,-2490,-0.40000000000000036,-1110,-31,0
2424,1,-21,-1,0,-1,-1,1,0,1120,0.20000000000000018,477,35,0
3245,0,5,-1,-8,-16,1,0,0,-4526,-0.40000000000000036,-2062,3,-4
9348,1,-4,-4,-2,-9,1,0,0,-1302,-0.20000000000000018,-90,14,-6
5890,0,3,2,-4,-6,-1,1,0,-1642,-0.40000000000000036,-703,14,-18
4664,1,0,1,-2,-2,1,0,0,-972,-0.40000000000000036,-1814,8,-3
4137,0,-1,-1,-10,-9,0,0,0,-5455,-0.5999999999999996,-2144,-49,23
351,0,-2,-1,-1,-4,0,1,0,-276,0.0,179,33,3
8953,1,-71,-2,1,0,1,0,0,1464,0.40000000000000036,925,35,1
5124,1,-65,3,5,11,0,0,0,2091,0.40000000000000036,1359,-23,8
8357,1,-27,0,-1,1,-1,0,0,-417,0.0,81,-13,-7
123,1,-1,3,3,5,-1,0,0,1683,0.20000000000000018,1433,-24,-12
4411,1,23,0,-1,2,-1,0,0,270,-0.20000000000000018,-688,15,-24
481,1,-1,4,-1,1,1,0,0,-606,-0.20000000000000018,-1487,3,0
1661,0,8,-3,3,5,0,0,0,1350,0.20000000000000018,524,-31,-16
735,1,0,3,4,3,0,0,0,2036,0.6000000000000005,2183,79,5
2890,0,-40,0,-4,-5,-1,-1,-1,-3673,-0.6000000000000005,-2499,6,-27
1183,1,1,-1,1,3,1,0,0,273,0.20000000000000018,87,-22,-1
4310,1,11,-2,1,4,1,0,0,724,-0.40000000000000036,-1747,12,-2
8182,1,-39,2,-2,-5,-1,0,0,305,0.20000000000000018,992,33,15
2665,0,3,4,2,3,1,0,0,1139,0.20000000000000018,1170,3,1
4828,1,-22,-1,0,5,1,0,0,359,-0.20000000000000018,-1714,-3,-9
4696,1,-21,0,-4,-7,-1,0,0,-2186,-0.40000000000000036,-1093,-3,2
158,1,2,2,-7,-6,-1,-1,0,-3582,-1.1999999999999993,-5395,-46,-15
8499,1,-4,3,2,7,1,0,0,-145,0.0,-28,-18,-19
9769,1,31,2,5,2,-1,1,0,2279,0.40000000000000036,2409,20,16
2553,1,-3,2,0,-2,-1,0,0,450,0.20000000000000018,924,35,-10
5646,1,-3,1,5,6,0,0,0,2880,1.0,3031,44,16
6451,1,5,0,0,0,1,0,0,-1293,-0.20000000000000018,-713,-57,12
7703,1,-17,1,-2,-3,1,0,0,-790,0.0,-741,6,4
1643,0,8,-1,-1,0,1,-1,0,-814,0.20000000000000018,-418,-4,-4
3741,0,117,0,-3,-2,-1,1,0,-406,-0.20000000000000018,-1050,9,1
9816,0,69,0,-6,-7,-1,0,0,-1516,0.20000000000000018,391,-4,32
768,1,4,1,5,7,-1,1,0,3723,0.7999999999999998,3777,37,7
9387,0,-1,3,1,0,1,0,0,597,0.20000000000000018,559,7,19
2977,1,2,-1,-8,-8,-1,0,-1,-4835,-0.6000000000000005,-3655,-1,9
143,1,2,-1,-2,-1,0,0,0,-1656,-0.39999999999999947,-1832,-47,-11
4574,0,11,3,0,0,1,0,0,-1345,-0.40000000000000036,-621,-20,-13
1157,1,0,1,0,8,-1,0,0,1806,0.40000000000000036,4,15,1
8017,1,-5,3,-1,-2,0,0,0,-44,0.40000000000000036,673,4,-1
4053,0,-3,-1,-1,-3,-1,1,0,-333,0.6000000000000005,1358,-17,-8
1919,1,2,1,3,7,1,0,0,2587,0.7999999999999998,1759,14,3
2067,1,6,-3,1,1,-1,1,0,401,-0.20000000000000018,95,-4,12
5702,0,0,2,3,7,-1,0,0,2730,0.7999999999999998,3068,-3,36
2236,0,28,2,-1,-2,-1,0,0,-279,-0.20000000000000018,577,-29,6
7989,1,-22,2,4,4,0,0,0,2375,0.6000000000000005,2688,12,-12
8476,0,-25,1,-3,-2,0,1,0,1151,0.7999999999999998,1870,77,12
7153,1,-10,4,-1,1,-1,0,0,390,0.0,-300,9,-1
7110,1,7,-1,2,2,0,0,0,925,-0.39999999999999947,-400,27,-11
5626,1,11,-1,2,2,-1,0,0,439,-0.20000000000000018,-524,9,-25
1384,1,-1,2,16,21,1,0,0,6783,1.2000000000000002,4718,49,-15
950,1,0,2,-1,0,-1,0,0,-1286,-0.40000000000000036,-1695,-26,-3
9440,0,0,0,5,5,1,0,0,2481,0.0,2112,11,4
3618,0,0,0,-2,2,-1,-1,0,-1815,-0.20000000000000018,-1309,-1,-13
3230,0,-8,0,-3,-4,-1,0,0,-1947,-0.40000000000000036,-2097,-25,-12
3295,0,10,-1,-1,2,-1,-1,0,-1602,-0.20000000000000018,-1412,-36,-12
5067,1,0,1,8,4,0,0,0,4257,0.7999999999999998,2902,32,-7
8187,1,3,-3,-4,-1,0,0,0,-3363,-0.40000000000000036,-1920,-32,-7
6896,0,6,-1,-1,-1,0,-1,0,-502,-0.6000000000000005,-1113,0,-11
2878,1,1,1,3,-5,-1,0,0,531,-0.6000000000000005,-881,-7,-12
995,0,5,5,-9,-7,-1,-1,-2,-5941,-0.7999999999999998,-4097,-64,4
5349,1,1,0,9,11,0,1,0,4012,0.7999999999999998,3080,14,0
7298,1,-3,1,1,6,-1,0,0,342,0.0,-646,-9,-20
2549,0,-3,-1,0,4,1,1,0,-532,0.0,298,-14,-2
7934,1,24,1,-7,-8,1,0,0,-4403,-0.8000000000000007,-3750,-73,16
4729,1,1,0,-4,-3,1,-1,-1,-3736,-0.7999999999999998,-2032,-11,-7
9413,0,-5,-1,-6,-13,-1,-1,0,-2802,-0.6000000000000005,-1606,-4,-4
5622,0,-6,0,-5,-7,-1,0,0,-3260,-0.40000000000000036,-1060,-17,-9
107,0,3,-1,-2,-6,-1,0,0,-927,0.20000000000000018,967,17,11
847,1,1,3,4,7,1,0,0,3311,0.8000000000000007,2682,-11,32
4276,1,20,3,-4,-2,-1,0,0,9,0.20000000000000018,-1196,12,16
101,0,-3,0,-2,-3,-1,0,0,-1506,-0.40000000000000036,-412,-22,-1
1842,1,-6,-4,-3,-6,-1,0,0,-1407,-0.40000000000000036,-1305,14,-4
7695,1,1,1,13,18,1,-1,1,7605,0.7999999999999998,3993,25,-8
4176,1,-2,1,6,6,1,1,0,4284,0.40000000000000036,2585,37,-1
6620,0,2,-2,5,4,0,1,1,2728,0.40000000000000036,1681,-21,23
6216,0,4,0,-6,-4,-1,-1,0,-2787,-1.0,-4217,-93,-5
3728,1,-23,0,2,2,1,1,0,613,-0.20000000000000018,-602,-27,3
1573,0,-10,-1,-4,-9,-1,1,0,-1343,-0.20000000000000018,-591,16,15
5671,1,25,0,5,2,0,0,0,2480,0.8000000000000007,3168,28,16
9856,1,3,0,8,11,0,0,0,4693,0.39999999999999947,2968,53,4
223,1,13,9,3,6,1,0,0,66,-0.20000000000000018,-446,-41,-12
9008,0,52,2,-5,-3,1,-1,0,-2328,-0.39999999999999947,-1153,26,0
8129,1,6,0,2,4,-1,1,0,1875,0.6000000000000005,2074,39,4
1924,0,1,1,1,-2,-1,0,0,-1071,-0.40000000000000036,-1667,9,-30
3472,1,-1,3,6,9,-1,0,0,2704,0.6000000000000005,1740,27,-21
3307,1,1,4,6,2,0,0,0,2532,0.20000000000000018,1229,-2,-9
2419,0,21,1,4,1,1,0,1,1350,0.0,577,-49,6
3963,0,-2,0,5,2,1,-1,0,2590,0.40000000000000036,1018,-5,8
4008,0,-25,2,-3,-4,0,-1,0,-748,-0.40000000000000036,-1865,-23,12
3955,1,-8,2,-4,-10,0,0,0,-1520,0.0,-613,25,-6
6744,0,1,1,-4,-1,0,-1,0,-2381,0.20000000000000018,-1122,9,-8
7247,1,5,1,5,6,1,0,0,2647,0.40000000000000036,1140,17,-17
5278,0,3,-1,1,3,0,0,0,567,0.0,-789,-33,5
4366,1,-1,1,2,4,1,-1,1,1840,0.0,144,9,-4
3125,1,-43,4,-3,-3,-1,-1,0,-2690,-0.7999999999999998,-3245,-31,-36
3293,1,4,-2,8,3,1,1,0,3058,0.5999999999999996,3283,2,3
1464,1,1,3,2,-1,-1,-1,0,1362,-0.20000000000000018,699,18,-12
4541,1,5,-5,2,6,-1,0,0,1089,0.20000000000000018,196,-2,0
1356,0,1,0,-2,1,1,0,0,-522,-0.20000000000000018,-1014,-11,-1
6057,0,12,1,3,-1,0,0,0,-184,-0.20000000000000018,-835,-41,-4
2477,1,3,-4,-2,1,-1,0,0,-961,-0.20000000000000018,-1410,-1,-28
1639,1,-7,0,-1,-3,-1,0,0,-237,-0.20000000000000018,-500,29,-12
6954,0,0,0,-9,-5,0,0,-1,-6105,-1.3999999999999995,-4065,-65,-21
8911,1,-3,1,-3,-2,1,1,0,-1903,-0.40000000000000036,-2537,-8,-5
4465,1,-1,-1,-3,-2,-1,0,0,-130,0.0,-624,2,7
251,1,0,-3,-2,-1,-1,0,0,-1568,-0.40000000000000036,-1850,-6,-20
292,1,-4,1,-1,2,-1,0,0,-1464,-0.20000000000000018,-1509,-25,-7
8240,1,7,0,0,-3,-1,0,0,34,0.20000000000000018,985,9,18
8540,1,-4,-1,-1,6,1,0,0,432,0.6000000000000005,1389,19,20
3456,1,0,0,7,11,0,-1,0,4152,0.0,1466,20,-11
4565,1,-1,-2,6,3,1,0,0,1866,-0.40000000000000036,80,-34,-10
7,0,1,2,-8,-8,-1,0,0,-2615,-0.1999999999999993,-800,52,-6
2605,1,-20,-1,2,0,0,0,0,2145,0.20000000000000018,-316,23,4
8549,0,1,1,-1,-4,0,-1,0,533,0.0,1451,-26,20
953,1,-4,2,4,-3,0,0,0,2504,0.40000000000000036,2361,45,5
9259,1,0,0,3,10,-1,0,0,1212,-0.20000000000000018,77,2,-7
331,1,4,1,-5,-3,-1,1,0,1285,0.40000000000000036,1300,96,7
3649,0,34,-1,1,2,-1,-1,0,503,-0.40000000000000036,-194,19,-44
5593,1,-43,-1,5,4,-1,0,0,2683,0.40000000000000036,1740,6,4
5401,1,-1,4,6,4,1,1,0,3367,0.5999999999999996,1963,6,24
5032,1,-18,-1,0,3,0,0,0,-2064,-0.5999999999999996,-2639,-49,-5
5631,1,-31,7,4,3,-1,1,0,1714,0.20000000000000018,1369,-1,-7
1282,1,0,-1,2,4,0,0,0,616,0.20000000000000018,-87,2,-4
1871,0,-9,-2,1,-1,-1,0,0,-882,-0.40000000000000036,-740,-49,-3
4903,1,-13,1,2,2,0,-1,-1,123,0.20000000000000018,1313,-26,18
299,0,0,4,-1,0,0,0,0,-1731,-0.20000000000000018,-1585,-42,4
6189,1,0,0,-2,-5,-1,0,0,-44,0.0,277,41,0
6183,1,1,2,-4,-4,-1,0,0,-3590,-0.6000000000000005,-3279,-52,-17
9273,1,-28,0,-1,-4,-1,0,0,628,-0.39999999999999947,-558,6,13
4862,0,-43,-1,-6,0,-1,0,0,-1943,-0.40000000000000036,-1582,-2,-6
5265,1,51,1,0,4,-1,0,0,654,0.20000000000000018,478,-3,-1
5135,1,-1,2,-2,2,0,0,0,-1561,0.0,-1578,-9,-14
4770,1,-4,-3,-2,-2,-1,0,0,-564,-0.40000000000000036,-1862,-17,-8
4971,1,23,-7,-1,0,1,-1,0,-419,-0.20000000000000018,-428,-10,17
8369,0,8,1,2,5,1,1,0,1625,0.40000000000000036,1945,28,12
1488,0,-1,-2,-5,-1,-1,0,0,-1876,-0.6000000000000005,-2659,-6,-25
3290,0,1,-1,-6,-10,-1,0,0,-3794,-0.6000000000000005,-1962,-19,-28
6503,0,3,-2,-6,1,-1,-1,0,-3540,-0.7999999999999998,-3645,-52,-7
3382,1,-16,3,-6,-5,1,0,0,-3761,-0.6000000000000005,-2552,-4,3
5979,1,-3,2,1,1,0,-1,0,1138,0.0,558,24,8
3152,1,-34,-2,2,2,1,0,0,1614,0.40000000000000036,1179,21,2
6460,1,-27,-2,-2,-3,-1,0,0,-1815,-0.20000000000000018,-671,2,-32
5096,1,-2,0,2,4,-1,1,0,422,-0.20000000000000018,-308,-17,-24
5495,0,73,0,-6,-6,-1,0,0,-3180,-1.1999999999999993,-3196,17,-5
6293,0,-1,0,1,-1,0,1,0,744,0.0,927,41,-13
7084,1,1,-1,2,2,1,0,0,615,0.20000000000000018,12,-14,21
7100,1,6,-1,2,-2,0,0,0,1938,0.40000000000000036,1013,31,-6
354,1,4,1,-5,-6,-1,-1,0,-3223,-0.40000000000000036,-2518,-40,-20
3329,1,-5,-2,-2,-6,1,1,0,-1176,-0.20000000000000018,-1838,21,-16
1545,0,18,-2,-5,-3,1,0,0,-2254,-0.20000000000000018,-379,0,-8
767,1,2,5,7,14,0,0,1,6790,1.1999999999999993,5348,110,26
5091,1,-1,-3,6,11,1,1,0,1947,0.20000000000000018,136,-7,-7
8878,1,-5,2,5,1,-1,0,0,1898,0.1999999999999993,274,17,-15
4038,0,-32,12,2,7,-1,1,0,1134,0.20000000000000018,157,-42,-6
6266,1,0,0,0,2,-1,0,0,175,0.0,-532,-11,-43
1704,1,22,-1,4,5,1,0,0,649,0.20000000000000018,-103,1,-5
2609,0,35,0,1,6,1,0,0,-236,-0.20000000000000018,-1078,-24,-12
7818,1,2,2,6,9,1,0,0,4331,0.7999999999999998,3427,62,4
7253,0,-1,0,-3,-4,-1,-1,-1,-3968,-0.40000000000000036,-2461,-43,-28
7500,0,-5,0,-7,-11,-1,0,0,-4035,-0.6000000000000005,-2639,-28,8
256,1,-2,-3,5,3,0,0,0,3905,0.7999999999999998,3713,39,2
5681,1,2,0,-1,3,1,0,0,-833,-0.39999999999999947,-1553,-29,-22
3177,1,-2,2,-5,-9,-1,-1,0,-1971,-0.40000000000000036,-2626,0,4
1954,1,-21,7,-4,-8,-1,0,0,-2548,-0.40000000000000036,-2906,-29,-12
8971,0,-3,3,-1,-2,-1,-1,0,-528,0.6000000000000005,1756,2,17
4672,1,7,2,4,5,1,-1,0,1723,0.40000000000000036,740,-3,-8
429,1,-5,1,-4,-6,1,-1,0,-1599,-0.20000000000000018,-1870,2,-1
6080,1,2,-1,-1,-1,1,0,0,337,-0.20000000000000018,124,25,2
1581,1,0,-2,7,8,1,0,0,3504,0.20000000000000018,995,5,4
6404,0,-1,0,-1,-4,1,0,0,93,0.6000000000000005,1943,31,26
4041,1,4,-2,4,0,1,1,0,814,0.5999999999999996,2199,36,-4
8389,0,15,-3,-2,-4,-1,1,0,-2376,0.0,-894,-20,0
2498,1,-19,-1,2,0,1,0,0,1399,0.20000000000000018,554,-8,32
317,0,1,0,-2,-4,1,-1,-1,-1048,0.0,-450,-19,16
788,1,1,0,-2,-4,-1,0,0,-709,0.20000000000000018,-147,-3,-4
7561,0,34,-3,-2,-3,0,0,0,-1962,-0.20000000000000018,-684,-8,-10
1193,0,8,1,-2,-5,-1,0,0,238,0.20000000000000018,840,33,-5
4901,0,-62,2,-3,-1,-1,1,0,-1187,-0.40000000000000036,-714,-17,7
6646,1,-1,2,5,9,0,1,0,1879,0.0,-344,-16,4
1357,0,0,-2,3,3,0,0,0,514,0.8000000000000007,2073,-18,3
6942,0,6,-3,-7,-11,-1,1,0,-4107,-0.6000000000000005,-3090,-3,-16
7823,0,-7,1,-5,-2,-1,0,0,-1121,0.0,-858,10,4
8408,1,4,0,4,3,1,0,0,2028,0.20000000000000018,1165,-8,2
4546,1,2,0,0,1,-1,1,0,705,0.0,-208,-16,1
1141,0,-3,0,-1,0,-1,0,0,-1115,0.0,178,11,-12
5518,1,-2,0,-1,-6,-1,0,0,-632,0.0,675,12,-9
17,0,26,-11,-4,-3,0,1,0,-1975,0.0,-1345,-15,1
3172,0,-9,3,2,6,-1,0,0,2,-0.20000000000000018,-345,-34,-8
6288,1,30,1,0,2,-1,0,0,1419,0.0,557,22,5
9542,0,-10,4,3,3,1,0,0,834,0.20000000000000018,861,19,-16
8525,1,78,3,3,1,1,0,1,3781,0.20000000000000018,1033,43,-13
3734,1,-3,3,4,5,0,0,0,558,-0.20000000000000018,-1308,-25,-32
9784,1,-22,19,0,0,-1,0,0,977,0.0,134,34,7
2111,0,-20,2,-2,-3,0,0,0,-1313,-0.20000000000000018,-1424,-21,3
1251,1,-1,4,-1,-3,-1,0,0,902,0.40000000000000036,860,11,36
1696,0,0,1,0,-1,0,-1,0,1014,0.20000000000000018,688,27,-7
2468,1,-2,-1,-3,-2,-1,-1,0,-930,0.20000000000000018,-594,13,11
2565,1,47,-3,0,1,1,0,0,-98,-0.20000000000000018,-1136,-34,-7
4404,1,2,-1,6,11,-1,0,0,5159,1.0,4916,82,20
7238,0,2,0,-3,-8,-1,0,0,-978,0.20000000000000018,-535,9,3
7332,0,-19,0,-3,-4,-1,0,0,-816,0.20000000000000018,172,7,15
8914,0,-2,0,-6,-7,-1,-1,0,-3456,-0.20000000000000018,-1429,1,-5
9322,0,-2,-2,-3,-6,-1,0,-1,-3443,-0.40000000000000036,-1347,-1,-4
5629,1,21,2,2,2,1,0,0,1480,0.40000000000000036,721,52,-5
6909,1,-46,-2,-4,-3,1,0,0,-371,0.0,-444,52,3
9416,1,-3,0,0,-2,1,0,0,-612,-0.40000000000000036,-167,-25,-4
9864,1,41,0,1,0,1,-1,0,725,0.20000000000000018,1773,6,12
6296,1,24,2,0,1,1,0,0,131,0.20000000000000018,1381,-15,13
7046,0,-5,0,-6,-7,-1,0,0,-4256,-0.5999999999999996,-3319,-59,-10
1829,0,3,3,-8,-6,-1,-1,0,-4743,-1.0,-2650,-72,-13
1917,0,5,-1,-2,-2,1,0,0,-1262,0.20000000000000018,614,-10,-15
2148,0,3,0,-2,-1,-1,0,0,-3826,-0.6000000000000005,-2595,-58,-37
8377,0,-2,-2,2,3,1,0,0,427,0.0,479,-32,16
7279,0,40,-1,-2,-4,-1,0,0,-310,-0.6000000000000005,-392,26,-23
5166,1,40,-1,3,3,1,0,0,726,0.40000000000000036,1104,-23,4
739,0,-26,18,0,5,0,0,0,-1089,-0.40000000000000036,-782,-10,-22
7321,0,1,1,1,-3,1,1,0,508,0.20000000000000018,1164,22,3
3542,0,2,-2,-1,-2,-1,-1,0,-97,0.20000000000000018,1114,42,-28
3298,0,-2,0,-9,-10,-1,-1,-1,-5327,-1.0,-4636,-20,7
7198,1,0,2,-1,-2,1,1,0,651,0.0,748,22,15
6179,1,23,3,5,7,1,0,0,2510,0.40000000000000036,758,13,-25
5368,0,-23,1,3,0,0,1,0,1399,0.8000000000000007,2616,33,7
183,0,-68,3,8,10,-1,0,0,4219,0.6000000000000005,3379,-1,14
4496,0,1,-1,2,5,1,0,0,1245,0.0,686,16,-18
5639,0,1,-1,-2,-2,-1,1,0,-829,-0.20000000000000018,-1232,-12,1
3272,0,34,3,2,7,1,0,0,-447,-0.20000000000000018,-955,-27,4
5850,1,0,1,5,4,1,1,0,2905,1.0,2774,16,19
9169,0,26,1,3,6,0,0,0,845,0.20000000000000018,1049,-26,17
8709,1,-8,1,4,7,0,0,0,2052,0.6000000000000005,1084,-2,8
1502,0,48,-15,-3,0,1,0,0,-1090,0.0,-1499,5,-5
6053,0,3,0,-2,3,1,-1,0,-2468,-0.7999999999999998,-2552,-23,-21
5706,1,-17,-3,9,7,1,0,0,3117,0.40000000000000036,1745,-36,19
7172,0,-20,1,0,-1,-1,1,1,2533,0.5999999999999996,1524,23,20
1857,1,3,-1,-3,-4,1,0,0,-1663,-0.20000000000000018,-1174,36,-3
8535,0,-3,-1,-1,-3,-1,0,-1,-2472,0.0,174,-15,4
5569,0,-5,2,0,-3,0,1,0,516,0.6000000000000005,2485,24,6
1349,1,5,-1,1,2,1,0,0,1281,0.0,1111,44,-6
5911,1,21,3,0,0,1,1,0,-1063,0.0,63,-22,-3
4036,0,7,3,3,1,-1,1,0,1055,0.0,1659,-30,21
8835,1,3,3,6,11,1,0,0,3650,1.0,2712,-14,23
4482,1,12,3,3,10,0,-1,0,1942,0.0,890,-3,2
6332,0,0,4,-1,-4,-1,1,0,-326,-0.20000000000000018,315,9,-3
3402,1,22,-1,-3,0,1,0,0,-2153,-0.20000000000000018,-2348,-4,-40
7597,0,22,-1,-5,-5,-1,-1,0,-2472,-0.20000000000000018,-554,7,-23
7609,1,-9,3,-4,2,-1,1,1,1051,-0.40000000000000036,-1411,26,-5
2911,0,0,-1,-4,-1,-1,0,0,-999,0.0,-955,2,4
9173,1,-2,0,3,-1,1,0,0,1746,0.20000000000000018,2273,30,-8
8266,1,6,-1,3,7,1,-1,0,457,0.0,-959,-30,-16
5418,0,-6,-1,-2,-8,-1,0,0,-2761,-0.7999999999999998,-2185,-68,1
7324,1,0,0,4,9,-1,1,0,3117,0.20000000000000018,1580,43,7
4323,1,-10,4,-8,-5,0,-1,-1,-5760,-1.2000000000000002,-4168,-74,-9
5479,1,-9,0,2,3,1,0,0,1515,0.20000000000000018,590,8,-5
1599,0,0,-1,4,2,1,1,0,1738,0.40000000000000036,2447,8,7
8358,0,37,-2,-10,-15,-1,0,0,-4732,-0.40000000000000036,-1805,-54,10
9377,0,4,4,4,5,0,1,0,2237,0.20000000000000018,1009,0,12
8130,0,3,-1,4,6,1,0,0,2116,0.40000000000000036,1613,34,-9
5316,1,-7,2,0,-8,-1,1,-1,-1761,-0.20000000000000018,-385,-4,2
8416,1,39,3,4,8,-1,0,0,994,-0.20000000000000018,-85,-45,-18
47,1,6,-4,4,0,1,0,1,2756,0.20000000000000018,1683,18,-3
3583,0,-15,3,-7,-4,1,-1,-1,-4406,-1.0,-2663,13,-19
5053,0,-3,0,-4,-8,-1,-1,0,-1277,-0.40000000000000036,-1357,22,-11
8067,0,2,4,5,1,0,1,1,4043,0.40000000000000036,1803,33,-3
6452,0,10,-2,-4,-3,-1,0,0,-1424,-0.39999999999999947,-2416,2,4
9187,0,6,-2,-4,-11,0,0,0,-1701,-0.39999999999999947,-771,21,-10
8333,0,25,4,-7,-3,-1,0,0,-3248,-0.6000000000000005,-2442,-61,12
3742,0,190,0,-12,-12,-1,-1,0,-6707,-1.5999999999999996,-5252,-31,-23
2354,0,-4,1,0,0,-1,-1,0,399,0.20000000000000018,147,-8,2
7614,1,0,-4,-1,0,1,0,0,-688,-0.20000000000000018,-1113,-33,5
58,1,15,-1,2,1,1,1,0,-108,0.20000000000000018,59,-25,11
6614,0,0,-1,1,-3,0,0,0,333,0.20000000000000018,926,-3,16
4099,0,96,-3,-10,-12,0,0,0,-5302,-1.2000000000000002,-3981,-34,-8
4925,1,4,-5,1,1,-1,1,0,929,0.6000000000000005,1095,22,-11
4060,1,0,-2,4,0,-1,1,0,1522,0.20000000000000018,1737,-3,7
1678,0,33,1,-4,-5,1,0,-1,-4205,-0.6000000000000005,-1540,-44,9
1918,0,-55,-1,-3,-6,0,0,0,-2564,-0.7999999999999998,-2920,-24,-31
7598,1,110,-1,3,3,1,-1,0,1464,0.40000000000000036,179,-5,4
8448,0,-1,2,-3,-2,0,0,0,-1421,0.0,-1547,-43,4
2782,0,1,2,0,-4,-1,0,0,-1519,-0.40000000000000036,-1488,17,-38
7617,0,-2,-1,5,4,1,-1,-1,651,0.5999999999999996,2427,49,-37
2076,1,-18,0,-1,-1,0,-1,0,-961,-0.40000000000000036,-1080,-22,-20
5254,0,-4,0,-2,3,0,1,1,1619,-0.40000000000000036,-575,-4,13
8242,1,-1,1,0,1,-1,0,0,-1036,-0.40000000000000036,-942,-27,-14
